1019222,Website,https://www.arnoldmo.org/government/departments/parks-recreation/arnold-farmers-market/
1019222,Facebook,https://www.facebook.com/arnoldfarmersmarket/?ref=settings
1019222,Twitter,ArnoldFarmMarket
1009810,Website,http://www.ashlandfarmersmarket.org/
1009810,Facebook,https://www.facebook.com/AshlandMAFarmersMarket
1021627,Website,http://www.astoriasundaymarket.com
1021627,Facebook,https://www.facebook.com/astoriasundaymarket
1021627,Othermedia,https://www.instagram.com/astoriasundaymarket/?hl=en
1001245,Website,http://www.asuregionalfarmersmarket.org
1001245,Facebook,https://www.facebook.com/asuregionalfarmersmarket
1001245,Twitter,https://twitter.com/asufarmersmarket
1002984,Website,https://atchisonkansas.com/business-directory/atchison-farmers-market
1002984,Facebook,https://www.facebook.com/AtchisonFarmersMarket/
1005086,Website,http://www.athensfarmersmarket.org
1005086,Facebook,https://www.facebook.com/athensohfarmersmarket/
1005086,Twitter,@athensohfarmersmarket
1021450,Facebook,https://www.facebook.com/Atholfarmersmarket
1021225,Website,https://seela.org/markets-atwater-village/
1021225,Othermedia,https://www.instagram.com/atwatervillagefm/
1019789,Website,http://www.auburnfarmersmarket.org
1019789,Facebook,https://www.facebook.com/AuburnInternationalFarmersMarket/?ref=bookmarks
1019789,Twitter,https://twitter.com/AifmAuburnWA
1000559,Facebook,Aurora Local Farmers Market
1021534,Facebook,https://www.facebook.com/farmergeorge.market
1021534,Twitter,https://twitter.com/farmergeorgetx?lang=en
1021534,Youtube,https://www.youtube.com/channel/UCvxG2wYZ5ebpCgcr8tQtV_Q/featured
1021534,Othermedia,https://www.instagram.com/farmergeorge.market/?hl=en
1021528,Website,https://thebackyardmarkets.com
1021528,Facebook,https://www.facebook.com/BackyardMarketinBF/
1021528,Othermedia,https://www.instagram.com/backyardmarketinbf/
1021530,Website,https://thebackyardmarkets.com
1021530,Facebook,https://www.facebook.com/BackyardMarketinBF/
1021530,Othermedia,https://www.instagram.com/backyardmarketinbf/
1021529,Website,https://thebackyardmarkets.com
1021529,Facebook,https://www.facebook.com/BackyardMarketinBF/
1021529,Othermedia,https://www.instagram.com/backyardmarketinbf/
1019044,Facebook,bainbridgefarmmarket
1019076,Website,https://www.villageofbaldwin.com/community/page/main-st-farmers-market
1019076,Facebook,https://www.facebook.com/BaldwinsMainStFarmersMarket/
1021338,Website,http://www.sfmamarkets.com/visit-ballard-farmers-market
1021338,Facebook,https://www.facebook.com/BallardFarmersMarket
1021338,Othermedia,https://www.instagram.com/sfmamarkets/
1021521,Facebook,https://www.facebook.com/bambergfarmersmarket/?ref=page_internal
1012081,Website,http://www.bangorfarmersmarket.org
1012081,Facebook,www.facebook.com/bangorfarmersmarket
1021582,Website,http://barmbargains.com
1021582,Facebook,@barmbargains
1001604,Website,http://www.barnegat.net
1001604,Facebook,@barnegatrecreation
1020029,Website,http://www.barrowcountyfarmersmarket.com
1020029,Facebook,https://www.facebook.com/barrowcountyfarmersmarket
1020029,Othermedia,#barrowcountyfarmersmarket
1003335,Website,http://www.basaltsundaymarket.com
1000436,Website,http://www.bastrop1832farmersmarket.org
1000436,Facebook,https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102
1000436,Twitter,https://twitter.com/bastrop1832
1000436,Othermedia,http://www.pinterest.com/dlpr/bastrop-1832-farmers-market/
1021540,Website,https://downtownbatavia.com/farmers-market/
1021540,Facebook,https://www.facebook.com/BataviaFarmersMarket/about/?ref=page_internal
1021540,Othermedia,https://www.instagram.com/bataviafarmersmarket/?hl=en
1021265,Website,http://Www.Batesvillefarmersmarket.com
1021265,Facebook,Batesville Farmers Market
1021443,Website,http://www.battlecreekfarmersmarket.com
1021443,Facebook,facebook.com/BattleCreekFarmersMarketAssociation
1019617,Website,https://www.bayareafarmersmarkettexas.com/
1019617,Facebook,https://www.facebook.com/bayareafarmersmarket/?modal=admin_todo_tour
1020102,Facebook,Locally Made Market Beattyville Lee county 
1021630,Website,http://beaverdalefarmersmarket.org/
1021630,Facebook,https://www.facebook.com/BeaverdaleFarmFest/ 
1021630,Twitter,www.twitter.com/BeaverdaleFarm
1019853,Website,http://Www.bedfordfarmersmarketnh.org
1019853,Facebook,https://www.facebook.com/BedfordFarmersMarketNH/
1019400,Website,http://bedminsternj.hosted.civiclive.com/township_services/farmers_market
1019400,Facebook,https://www.facebook.com/bedminsterfarmersmarket/?eid=ARArXvXuUVPdjTMbOd_12-gC2WKj6BpLHpqkVXPEOpscqeAh6w0Zv07etCwMUUqqHWLD7rH2eCWztrqR
1019400,Othermedia,https://www.instagram.com/bedminsterfarmersmarket/?hl=en
1010607,Website,http://www.BelAirFarmersMarket.com
1010607,Facebook,BelAir Farmers Market
1010607,Twitter,@belairfm
1010607,Othermedia,Instagram  @belairfm
1011902,Website,http://bellevilleks.org
1011902,Facebook,https://www.facebook.com/BellevilleKSFarmersMarket
1021363,Website,http://www.bellevillecentralbusinesscommunity.com
1021363,Facebook,Belleville Farmers Market
1008140,Website,http://www.bellinghamfarmers.org
1008140,Facebook,https://www.facebook.com/pages/Bellingham-Farmers-Market/30710694970
1008140,Twitter,https://twitter.com/BhamFarmersMkt
1002064,Facebook,Belmont Farmers Market
1002064,Othermedia,www.thebelmontfarmersmarket.com
1011363,Facebook,https://www.facebook.com/BeltonMoFarmersMarket/
1001316,Facebook,http://www.facebook.com/bemidjisfarmersmarket
1001533,Website,http://www.beniciamainstreet.org
1018644,Website,http://www.bennetfarmersmarket.com/
1021403,Website,https://www.downtownbentonville.org/event/fm
1021403,Facebook,https://www.facebook.com/142086697017/
1005183,Website,http://www.berkeleyspringsfarmersmarket.com
1005183,Facebook,https://www.facebook.com/pages/Berkeley-Springs-Farmers-Market/354062496235
1005183,Othermedia,IG @bsfarmersmarket
1021628,Facebook,https://www.facebook.com/berwickmainefarmersmarket
1021628,Othermedia,https://www.instagram.com/berwickwinterfarmersmarket/
1019168,Facebook,https://www.facebook.com/BessemerFarmersMarket/
1019967,Website,http://bethaltomarketinthepark.org
1019967,Facebook,bethatofarmersmarket
1010406,Website,http://www.centralfarmmarkets.com
1010406,Facebook,www.facebook.com/CentralFarmMarkets
1010406,Twitter,@CentralFarmMKTs
1010406,Othermedia,http://dishingthedirtblog.wordpress.com/
1012494,Website,http://www.bethlehemfarmersmarket.com
1012494,Facebook,facebook.com/BethlehemFarmersMarketPA
1012494,Twitter,twitter.com/BethFarmMkt
1012494,Othermedia,instagram.com/bethlehemfarmersmarket
1020196,Website,http://beverlyhills.org/departments/communityservices/farmersmarket/
1020196,Facebook,https://www.facebook.com/BHFarmersMarket/
1019765,Website,http://www.bexleyfarmersmarket.org
1005949,Website,http://www.highdesertfarmersmarket.com
1005949,Facebook,https://www.facebook.com/BigBearFarmersMarket
1019338,Website,http://www.biglakemn.org/350/Farmers-Market
1019338,Facebook,https://www.facebook.com/biglakefarmersmarket/
1019339,Website,http://www.biglakemn.org/432/Winter-Farmers-Market
1019339,Facebook,https://www.facebook.com/biglakefarmersmarket/
1019591,Website,http://billericafarmersmarket.org
1019591,Facebook,Billerica Farmers Market
1021508,Website,https://birdsboropa.org/community-events/
1021508,Facebook,https://m.facebook.com/events/main-bird-park-226-n-water-st-birdsboro-pa-19508/birdsboro-farmers-market/752878688717725/
1011037,Website,http://www.bismarket.com
1011037,Facebook,www.facebook.com/bismarketnd
1012163,Website,http://BlairstownFarmersMarket.com
1012163,Facebook,https://www.facebook.com/blairstownfarmersmarket/
1012163,Twitter,https://twitter.com/FoodshedNJ
1011829,Website,http://www.bloomfieldpgh.org
1011829,Facebook,https://www.facebook.com/bloomfieldmarket/
1011829,Othermedia,instagram.com/bloomfieldpgh
1018563,Website,http://bloomingtonwinterfarmersmarket.com
1018563,Facebook,https://www.facebook.com/Bloomington-Winter-Farmers-Market-205299875349/
1018563,Othermedia,https://www.instagram.com/bloomingtonwinterfarmersmarket/
1019932,Website,http://summitparkblueash.com/residents/farmers_market.php
1019932,Facebook,https://www.facebook.com/blueashfarmersmarket/
1019932,Othermedia,https://www.instagram.com/blueashfarmersmarket/
1019372,Website,https://www.explorebluffton.com/farmers-market
1019372,Facebook,https://www.facebook.com/farmersmarketblufftonohio/
1019440,Facebook,https://www.facebook.com/BlufftonIndianaFarmersMarket/
1018092,Website,http://www.thebmi.org/programs-events/bmi-farmers-market/
1018092,Facebook,https://www.facebook.com/BaltimoreMuseumofIndustry/
1018092,Twitter,https://twitter.com/BMIatWork
1018092,Youtube,https://www.youtube.com/watch?v=or-mld01KWw
1018092,Othermedia,https://www.instagram.com/baltimoremuseumofindustry/
1018313,Website,http://WWW.THEBOISEFARMERSMARKET.COM
1018313,Facebook,BOISE FARMERS MARKET
1018313,Twitter,BOISE FARMERS MARKET
1018316,Website,http://www.theboisefarmersmarket.com
1018316,Facebook,BOISE FARMERS MARKET
1018316,Twitter,BOISE FARMERS MARKET
1020101,Website,http://www.boonecountyfarmersmarker.org
1006833,Website,http://www.boonefarmersmarket.com
1019318,Website,https://boonvillemofarmersmarket.weebly.com/
1019318,Facebook,@BoonvilleMOFarmersMarket
1019318,Twitter,@boonfarmmarket
1019693,Facebook,https://www.facebook.com/BotetourtFarmersMarket/
1018394,Facebook,facebook.com/Bottineau-Farmers-Market-1665424737011341/
1001526,Website,http://www.bouldermtchamber.org
1001526,Facebook,Boulder MT Farmers and Artisans Market
1019165,Website,http://www.cityofbowie.org/103/Farmers-Market
1019165,Facebook,https://www.facebook.com/BowieFarmersMarket/
1020096,Website,https://boyd.ca.uky.edu/content/farmersmarket
1020096,Facebook,Boyd County Farmers Market
1020099,Website,https://boyd.ca.uky.edu/content/farmersmarket
1020099,Facebook,Boyd County Farmers Market
1019205,Website,http://boynecitymainstreet.com/farmers-market-welcome/
1019205,Facebook,https://www.facebook.com/BoyneCityFarmersMarket/
1021248,Website,http://www.braeswoodfarmersmarket.com
1021248,Facebook,https://www.facebook.com/braeswoodfarmersmarket
1021248,Othermedia,https://www.instagram.com/braeswoodfarmersmarket/
1018227,Website,http://www.braintreefarmersmarket.org
1018227,Facebook,https://www.facebook.com/braintreefarmersmarket/
1018227,Twitter,https://twitter.com/bfarmmarket
1018227,Othermedia,https://www.instagram.com/braintreefarmersmarket/
1002407,Website,http://www.brattleborofarmersmarket.com
1002407,Facebook,https://www.facebook.com/pages/Brattleboro-Area-Farmers-Market/197642043604505
1011075,Website,http://www.brattleborowinterfarmersmarket.org
1011075,Facebook,//www.facebook.com/BrattleboroWinterFarmersMarket
1011075,Twitter,//twitter.com/BrattWinterMkt
1020113,Facebook,https://www.facebook.com/BreathittFarmersMarket
1018556,Website,http://www.bremertonmarket.com
1018556,Facebook,https://www.facebook.com/BremertonMarket/
1019146,Facebook,https://www.facebook.com/BridgewaterFarmersMarketNJ/
1018756,Website,http://visitbrighamcity.com/farmersmarket
1018756,Facebook,@historicbrigham
1018756,Twitter,@historicbrigham
1019905,Website,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=3
1019905,Facebook,https://www.facebook.com/farmfreshri/
1019257,Website,http://www.town.broadway.va.us/farmers-market.html
1019257,Facebook,https://www.facebook.com/BroadwayFarmMkt/
1019257,Twitter,Broadwayfarmmkt
1019984,Website,https://www.brocktonfarmersmarket.com/
1019984,Facebook,https://www.facebook.com/BrocktonFarmersMarket/
1019984,Twitter,https://twitter.com/BrocktonMarket
1019984,Othermedia,https://www.instagram.com/brocktonfarmersmkt/
1019794,Facebook,https://www.facebook.com/2018BGM/?modal=admin_todo_tour
1019527,Website,http://www.101farmersmarket.com/
1019527,Facebook,https://www.facebook.com/Brookingsharborfarmersmarket/
1021210,Website,https://www.brooklinefarmersmarket.com
1021736,Website,https://www.brooksidefarmersmarket.com/
1021736,Facebook,https://www.facebook.com/BrooksideFarmersMarket
1018891,Website,http://www.hernandogrowers.org
1018891,Facebook,facebook.com/hernandogrowers
1018891,Twitter,twitter.com/HernandoGrowers
1018891,Othermedia,instagram.com/hernandogrowers
1021262,Website,http://www.broomecountyregionalmarket.com
1021262,Facebook,Broome County Regional Farmers Market
1021262,Othermedia,Instagram: broomecountyregionalfarmersmkt
1019906,Website,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=5
1019906,Facebook,https://www.facebook.com/farmfreshri/
1019727,Website,https://www.brownsburg.org/category/subcategory.php?categoryid=8
1019727,Facebook,https://www.facebook.com/BrownsburgFarmersMarket/
1019727,Twitter,https://twitter.com/home
1019727,Othermedia,https://www.instagram.com/brownsburgfarmersmarket/
1017968,Facebook,Bruce Community Farmers Market
1008607,Website,http://www.btlt.org/farmers-market
1021311,Website,http://www.farmtocitymarkets.com
1021311,Facebook,https://www.facebook.com/TBMFM
1019218,Website,http://villagevents@cox.net
1008953,Facebook,https://www.facebook.com/BucksportBayFarmersMarket
1019492,Website,https://www.fairfaxcounty.gov/parks/farmersmarkets/burke
1019492,Facebook,https://www.facebook.com/events/786233015044186/
1019492,Othermedia,@fairfaxfarmmarkets
1021524,Website,http://www.burkeareafarmersmarket.com
1021524,Facebook,Burke Area Farmers Market
1021524,Othermedia,Instagram @burkeareafarmersmarket
1019965,Website,https://www.burlingtonfarmersmarket.org/
1019965,Facebook,https://www.facebook.com/BurlingtonFarmersMarketVT
1019965,Othermedia,https://www.instagram.com/bfmvermont/
1021728,Website,http://burrillvillefarmersmarket.org
1021728,Facebook,Burrillville Farmers Market
1001362,Website,http://www.mainstrreetbutte.org/fmarket.htm
1001362,Facebook,https://www.facebook.com/ButteFM
1021238,Website,https://www.buylocalmarket.org/
1021238,Facebook,https://www.facebook.com/buylocalfarmersmarket/
1021238,Othermedia,https://www.instagram.com/buylocalfarmersmarket/
1021614,Facebook,C & C Garden
1004927,Facebook,https://www.facebook.com/caganfarmersmarket/
1019922,Website,https://www.calaverasgrown.org/
1019922,Facebook,https://www.facebook.com/CalaverasGROWN
1019922,Youtube,https://www.youtube.com/channel/UC2ce-STvOmVNtxq8Ybk6DnQ
1019978,Facebook,Murphys Farmers' Market 
1019978,Othermedia,Instagram @murphysfarmersmarket
1018263,Website,https://www.caledoniafarmersmarket.com/
1018263,Facebook,https://www.facebook.com/St.J.Farmers.Market/
1019980,Facebook,https://www.facebook.com/EatLocalRacine/
1018459,Website,https://www.visitstmarysmd.com/food-drink/detail/california-farmers-market
1018459,Facebook,https://www.facebook.com/CaliforniaBAEFarmersMarket
1019997,Website,http://www.camarillofarmersmarket.com
1020160,Website,https://www.cambriafarmersmarket.com
1020160,Facebook,https://www.facebook.com/cambriafarmersmarket/
1020160,Othermedia,https://www.instagram.com/cambriafarmersmarket/
1020183,Website,http://www.uvfm.org
1020183,Facebook,https://www.facebook.com/UrbanVillageOnFB
1020183,Othermedia,https://www.instagram.com/urbanvillage/
1002674,Website,http://www.camelliacitymarket.org
1002674,Facebook,https://www.facebook.com/CamelliaCityMarket
1002674,Othermedia,Facebook.com/CamelliaCityMarket 
1021575,Website,http://eldoradofarmersmarket.com
1020117,Facebook,https://www.facebook.com/campbellcountyfarmmarket
1020118,Facebook,https://www.facebook.com/campbellcountyfarmmarket
1020119,Facebook,https://www.facebook.com/campbellcountyfarmmarket
1020184,Website,https://uvfm.org/campbell-sundays
1020184,Facebook,https://www.facebook.com/UrbanVillageOnFB
1020184,Othermedia,https://www.instagram.com/urbanvillage/
1009034,Website,http://Canaldistrictfarmersmarket.com
1009034,Facebook,https://www.facebook.com/canaldistrictfarmersmarket
1009034,Twitter,https://twitter.com/Canaldistrict
1009034,Othermedia,Instagram @canaldistrict
1019810,Website,https://www.canalmarketdistrict.org/
1019810,Facebook,https://www.facebook.com/canalmarketdistrict
1019810,Othermedia,https://www.instagram.com/canalmarketdistrict/
1021202,Facebook,Canal Village Farmers' Market
1012038,Website,http://coastalpacificinfo.us
1012038,Facebook,https://www.facebook.com/canogafarmersmarket/
1019772,Website,https://www.canton-mi.org/496/Canton-Farmers-Market
1019772,Facebook,@cantonfarmersmarket
1021435,Website,http://www.CantonFarmersMarket.com
1021435,Facebook,www.facebook.com/CantonOhioFarmersMarket
1021294,Facebook,Cape Coral Farmers Market
1021655,Website,https://www.downtowncapegirardeau.com/cape-riverfront-market/
1021655,Facebook,https://www.facebook.com/CapeRiverfrontMarket/
1021655,Othermedia,https://www.instagram.com/cape.riverfront.market/
1011930,Website,http://www.downtowndoverpartnership.com/
1011930,Facebook,https://www.facebook.com/capitalcityfarmersmarket/
1018359,Website,http://www.capitalharvestdc.com
1018359,Facebook,CapitalHarvestonthePlaza
1018359,Twitter,@CapHarvestDC
1008450,Website,http://www.montereybayfarmers.org
1008450,Facebook,https://www.facebook.com/pages/Monterey-Bay-Certified-Farmers-Markets/112446802152723
1008450,Twitter,https://twitter.com/MBFarmersMarket
1008450,Othermedia,www.edibleparadise.com
1006651,Website,http://www.carnationfarmersmarket.org
1006651,Facebook,https://www.facebook.com/pages/Carnation-Farmers-Market/113831768657527
1006651,Twitter,https://twitter.com/CarnationFmrMkt
1006651,Othermedia,https://www.instagram.com/carnationfarmersmarket/
1019417,Facebook,CarolinafreshmarketandmoreSC
1021269,Website,http://www.carrborofarmersmarket.com
1021269,Facebook,https://www.facebook.com/carrborofarmersmarket
1021269,Othermedia,https://www.instagram.com/carrborofarmersmarket
1008322,Facebook,https://www.facebook.com/CarrolltonFarmersMarket
1021213,Website,https://carsonfarmersmarket.com/
1021213,Facebook,Carsonfarmersmarket
1021213,Twitter,3rd&curry
1021213,Othermedia,IG: carsonfarmersmarket 
1021740,Website,http://HistoricNewEngland.org/CaseyFarmMarket
1008276,Website,http://www.catawbacountync.gov/phealth/Adult/FarmersMarket.asp
1008276,Facebook,https://www.facebook.com/catawbacountypublichealth
1019159,Website,https://www.catawbafarmersmarket.com/
1019159,Facebook,https://www.facebook.com/Catawba-Valley-Farmers-Market-129469157077509/
1021242,Facebook,https://www.facebook.com/Cave-Spring-Farmers-Market-107965954240659/?view_public_for=107965954240659
1012484,Website,http://www.cedarmillfarmersmarket.org
1012484,Facebook,Cedar Mill Farmers market
1019842,Facebook,The Market at Cedar Point
1019842,Othermedia,instagram
1021362,Website,http://www.celinafarmersmarket.com
1021362,Facebook,https://www.facebook.com/CelinaFarmersMarket
1018734,Website,http://celinamarketonthesquare.com/
1018734,Facebook,https://www.facebook.com/FridayNightMarketCelina/
1018734,Othermedia,https://www.instagram.com/celinafridaynightmarket/
1021226,Website,https://seela.org/markets-central-avenue/
1021226,Othermedia,https://www.instagram.com/centralavefm/
1019907,Website,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=607
1019907,Facebook,https://www.facebook.com/farmfreshri/
1019618,Website,http://www.ckfarmersmarket.org
1019618,Facebook,https://www.facebook.com/CentralKitsapFarmersMarket/
1019618,Othermedia,https://www.instagram.com/centralkitsapfm/
1020142,Website,http://www.certifiedfarmersmarkets.org
1020142,Facebook,@CertifiedFarmersMarket
1020142,Othermedia,@certifiedfarmersmarketscv (Instagram)
1020141,Website,http://www.certifiedfarmersmarkets.org
1020141,Facebook,@CertifiedFarmersMarket
1020141,Othermedia,@certifiedfarmersmarketscv (Instagram)
1020058,Website,http://www.cffma.com
1020058,Facebook,fort washington farmers market
1020057,Website,http://www.cffma.com
1020057,Facebook,river park farmer's market
1020056,Website,http://www.cffma.com
1020056,Facebook,river park farmer's market
1021267,Website,https://champlainislandsfarmersmarket.org/
1021267,Facebook,https://www.facebook.com/ChamplainIslandsFarmersMarket/
1021564,Website,https://champlainislandsfarmersmarket.org/
1021564,Facebook,https://www.facebook.com/ChamplainIslandsFarmersMarket
1021564,Othermedia,https://www.google.com/search?client=firefox-b-1-d&q=champlain+islands+farmers+market+instagram
1017995,Facebook,https://www.facebook.com/Charleston-Ar-Farmers-Market-1593672464260381/
1021741,Website,https://charlestownlandtrust.org/farmers_market.html
1021741,Facebook,https://www.facebook.com/charlestownfarmersmarket/
1021741,Othermedia,Instagram: @clt_farmersmarket
1005834,Facebook,https://www.Facebook.com/ChathamFarmer'sMarket
1004754,Website,http://www.chelseafarmersmarket.org
1004754,Facebook,https://www.facebook.com/chelseafarmersmarket
1004754,Othermedia,www.instagram.com/chelseafarmersmarket
1008606,Facebook,https://www.facebook.com/CFitFarmersMarket
1021310,Website,http://www.farmtocitymarkets.com
1021310,Facebook,https://www.facebook.com/AmblerFarmersMarket
1020128,Website,http://chicofarmersmarket.com
1020128,Facebook,Chico Certified Farmers Market
1020128,Twitter,Chico Certified Farmers Market
1020129,Website,http://chicofarmersmarket.com
1020129,Facebook,Chico Certified Farmers Market
1020129,Twitter,Chico Certified Farmers Market
1020127,Website,http://chicofarmersmarket.com
1020127,Facebook,Chico Certified Farmers Market
1020127,Twitter,Chico Certified Farmers Market
1001763,Website,http://www.chilhowie.org
1019104,Facebook,https://www.facebook.com/chinagrovefarmersmarket/
1008409,Website,http://www.chippewafallsmainst.org/Farmers_Market.html
1021237,Website,https://www.douglasvillega.gov/government/city-departments/keep-douglasville-beautiful/church-st-farmers-market
1021237,Facebook,https://www.facebook.com/events/6730-church-st-douglasville-ga-30134/church-st-farmers-market/198037544608925/
1004360,Facebook,com/groups/CSFarmersMarket
1021653,Website,http://www.circlesquarecommons.com
1021653,Facebook,https://www.facebook.com/csctownsquare
1019141,Website,https://www.cityofflorence.com/local-foods-initiative/city-center-market
1019141,Facebook,https://www.facebook.com/citycenterfarmersmarket
1005250,Website,http://www.honolulu.gov/parks/programs/pom
1021199,Website,http://sdfarmbureau.org
1021199,Facebook,facebook.com/cityheightsfm
1021199,Othermedia,IG @cityheightsfm
1019717,Website,https://www.auburnalabama.org/parks/programs/city-market/
1019717,Facebook,https://www.facebook.com/CityMarketAuburnAL/
1004255,Website,https://www.cityofloveland.org/farmersmarket
